assessment_id,id_no,binomial,presence,origin,seasonal,compiler,year,citation,legend,subspecies,subpop,dist_comm,island,tax_comm,source,basisofrec,event_year,longitude,latitude
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-175.17,-21.08
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-175.167,-21.0833
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-171.767,-13.8333
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-171.744,25.7742
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-171.08333,-3.1166666
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-170.68333,-14.266666
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-157.883,21.3167
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-149.833,-17.5
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-149.83,-17.5
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-149.353,-17.7578
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-112.117,27.267
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-112.11667,27.266666
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-111.9,26.8667
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-111.883,26.7667
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-111.833,26.75
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-111.317,25.8167
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-111.31167,25.808332
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-111.175,26.0167
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-110.433,24.1833
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-110.333,24.4167
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-110.05,25.65
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-110,25
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-109.917,22.917
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-109.889,22.8917
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-109.883,22.8667
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-109.867,24.2
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-109.167,25.633
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-109.166664,25.633333
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-106.5,21.383
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-106.5,21.417
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-106.417,23.167
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-106.416664,23.183332
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-106.2,21.3
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-105.301,20.6542
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-105.211,19.633
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-105.21083,19.633333
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-105.125275,19.580555
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-105.125,19.581
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-105.117,19.55
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-105.105,19.563
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-105.10472,19.563055
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-105.08833,19.554445
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-105.088,19.554
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-105.086,19.522
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-105.085556,19.521944
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-104.69,19.1872
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-104.364,19.0781
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-104.333,19.0333
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-104.32,19.0622
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-104.25,19.067
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-101.667,17.667
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-101.6,17.7
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-101.567,17.6333
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-101.557,17.63
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-101.55666,17.630278
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-100.767,16.9667
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-100,16
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-99.967,16.917
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,-92.5133,14.8417
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,23.0333,-34.0333
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,25.6167,-33.95
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,25.6333,-33.8667
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,25.7,-34.0333
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,25.85,-33.7167
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,26.6833,-33.6833
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,26.9,-33.6
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,27,-33.55
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,27.1,-33.5167
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,27.1333,-33.5
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,27.5833,-33.2167
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,27.9,-33.0333
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,27.9167,-32.4667
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,28.3833,-32.6667
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,28.7667,-32.1333
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,29.1333,-31.9167
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,29.15,-31.9833
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,29.1667,-31.9667
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,29.4111,-31.6895
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,29.4233,-31.6914
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,30.0333,-29.8
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,30.2333,-31
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,30.2817,-30.9717
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,30.4129,-30.8067
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,30.5,-29.2167
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,30.8,-30.2
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,30.8667,-30.0833
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,30.95,-29.9833
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,31,-29.85
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,31.05,-29.8667
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,31.058,-29.871
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,31.5,-29.2167
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,31.5333,-29.05
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,31.6333,-29.0833
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,31.6847,-28.9194
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,31.7611,-28.9667
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,31.78,-28.95
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,32.1,-28.8
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,32.2583,-28.6583
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,32.4,-28.3667
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,32.5833,-25.9667
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,32.6,-27.9167
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,32.6833,-27.5333
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,32.6833,-27.5167
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,32.7,-27.3667
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,32.7833,-25.9833
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,32.8667,-26.8833
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,32.9333,-26.45
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,32.95,-26.9167
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,34.8667,-19.8167
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,35.35,-23.6667
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,37.2167,19.6167
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,37.58,21.5
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,37.5833,21.5
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,39.2,21.5
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,39.2667,-6.7833
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,40.7667,-14.2167
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,41.9,16.8
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,42.83,11.83
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,42.8333,11.8333
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,43,-17
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,43.2333,-17.3167
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,43.2917,-11.3761
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,43.45,12.25
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,43.5167,-23.3333
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,43.52,-23.33
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,43.83,-23.42
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,43.8333,-23.4167
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,44.9717,-11.7728
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,45.1667,-12.9167
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,45.17,-12.92
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,48,-13.5
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,48.1861,-13.3653
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,49.4167,-18
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,50.55,26
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,54.5333,-3.95
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,55.397,-4.6607
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,55.4056,-4.6614
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,55.45,-4.61667
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,55.4625,-4.63278
725623,155130,Caranx sexfasciatus,1,1,5,T. Contreras,2018,IUCN Freshwater Biodiversity Unit,Extant (seasonality uncertain), , , , , ,T. Contreras McBeath 2014, ,,55.8333,-4.35
